SalesHistory
Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DealNumber,ContractDate,DeliveryDate,DealStatus,Comments,InventoryType,StockNumber,VIN,VehicleMake,VehicleModel,VehicleModelYear,VehicleSalePrice,TotalGrossProfit,BackEndGrossProfit,FrontEndGrossProfit,APR,ContractTerm,MonthlyPayment,BuyerID,BuyerBirthDate,BuyerHomeAddressCity,BuyerHomeAddressState,BuyerHomeAddressPostalCode,SalesPersonID,SalesPerson2ID,Trade1_StockNumber,Trade1_VIN,Trade1_Year,Trade1_Make,Trade1_Model,Trade2_VIN,Trade2_Year,Trade2_Make,Trade2_Model
5527,12/16/04 0:00,12/16/04 0:00,F,,N,CCE231,JTHBA30G555078626,Lexus,ES 330,2005,31596,0,0,,,1,31596,61205,,Highland Park,IL,600351049,7ZHW,,,,,,,,,,
5528,12/17/04 0:00,12/17/04 0:00,F,,N,CCE270,JTJBT20X850069242,Lexus,GX 470,2005,53347,4093,4093,0,,1,31849.19,489777,,Bristol,IN,465079653,2876,,E270A,5TDBT44A82S086670,2002,Toyota,Sequoia,,,,
5529,12/17/04 0:00,12/17/04 0:00,F,,N,CCE289,JTHBN36F555004464,Lexus,LS 430,2005,56160,3801,3801,0,,1,59579.85,10464,,La Porte,IN,463507957,2876,,,,,,,,,,
5531,12/17/04 0:00,12/17/04 0:00,F,,N,CCE255,JTHBA30G955082551,Lexus,ES 330,2005,33000,1730,1730,0,,1,35030.25,728452,,Granger,IN,465309673,9884,,,,,,,,,,
5532,12/17/04 0:00,12/17/04 0:00,F,,N,CCE286,JTHBA30G055085127,Lexus,ES 330,2005,35000,1464,1464,0,,1,37150.25,771905,,Granger,IN,465300694,2995,9884,,,,,,,,,
5534,12/18/04 0:00,12/18/04 0:00,F,,N,CCE188,JTHBN36F550179794,Lexus,LS 430,2005,54897,0,0,,,1,54897,61301,,Indianapolis,IN,462801973,7ZHW,,,,,,,,,,
5537,7/10/08 0:00,7/10/08 0:00,F,,U,CCL833,2T2HA31U74C032826,Lexus,RX 330,2004,19267.92,300,300,0,6,60,398.55,28684,5/6/74 0:00,South Bend,IN,466288426,886,,,,,,,,,,
5539,7/10/08 0:00,7/10/08 0:00,F,,N,CCI141,2T2HK31U09C105135,Lexus,RX 350,2009,38911,2107.75,537.75,1770,3.9,60,491.14,102960,,Stevensville,MI,491279381,2876,,,,,,,,,,
554,7/12/06 0:00,7/12/06 0:00,F,,N,CCG111,2T2HK31U07C004917,Lexus,RX 350,2007,40000,2825.35,826.9,2198.45,0.00215,48,544.07,11004,8/21/67 0:00,Oswego,IL,605434012,2995,,,,,,,,,,
5540,12/20/04 0:00,12/20/04 0:00,F,,U,CCD712A,JTHBN30F520082146,Lexus,LS 430,2002,25000,0,0,,,1,25000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5541,12/20/04 0:00,12/20/04 0:00,F,,U,CCL359,2GTEK19T021279993,GMC,Sierra 1500,2002,21000,-1826.44,-1826.44,0,,1,21000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5542,12/20/04 0:00,12/20/04 0:00,F,,U,CCD958A,1HGEM21963L000351,Honda,Civic,2003,11000,-643.13,-643.13,0,,1,11000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5543,12/20/04 0:00,12/20/04 0:00,F,,U,CCE199A,YS3EF48E2X3022482,Saab,5-Sep,1999,4000,0,0,,,1,4000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5545,7/14/08 0:00,7/14/08 0:00,F,,N,CCH613,JTHBJ46G382233841,Lexus,ES 350,2008,35200,1602.77,386.82,1415.95,0.0013,36,427.02,368980,10/29/35 0:00,Granger,IN,465307019,2995,,,,,,,,,,
5546,12/20/04 0:00,12/20/04 0:00,F,,N,CCE244,2T2HA31U25C050913,Lexus,RX 330,2005,36859,0,0,,,1,36859,1305,,Grand Rapids,MI,495121617,7ZHW,,,,,,,,,,
5547,12/20/04 0:00,12/20/04 0:00,F,,U,CCL427A,JHLRD186XXC083412,Honda,CR-V,1999,12217.92,1621.35,1621.35,0,,1,13000,719010,,Mishawaka,IN,465458225,7Z1553,,,,,,,,,,
5549,7/11/08 0:00,7/11/08 0:00,F,,U,CCH330A,JTJHW31U472023233,Lexus,RX 400h,2007,43750,2738.75,-746.25,3485,,1,46911.5,15119,,South Bend,IN,46619,9492,,,,,,,,,,
5550,12/21/04 0:00,12/21/04 0:00,F,,U,CCE283A,JT8BH68X6W0012702,Lexus,GS 400,1998,7700,131.5,131.5,0,,1,7700,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5551,12/21/04 0:00,12/21/04 0:00,F,,U,CCE270A,5TDBT44A82S086670,Toyota,Sequoia,2002,20000,0,0,,,1,20000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5552,7/12/08 0:00,7/12/08 0:00,F,,N,CCI175,2T2HK31U99C117333,Lexus,RX 350,2009,39000,1633,150,1683,2.9,36,300.1,15124,3/16/49 0:00,Saint Joseph,MI,490859635,9492,,I175A,JTJHW31UX60005281,2006,Lexus,RX 400h,,,,
5553,12/31/04 0:00,12/31/04 0:00,F,,N,CCE272,JTJHA31U550081536,Lexus,RX 330,2005,41453,1112,1112,0,,1,21232.23,755432,,Goshen,IN,465289000,7Z1553,,E272A,JT6HF10U7Y0111464,2000,Lexus,RX 300,,,,
5554,12/21/04 0:00,12/21/04 0:00,F,,N,CCE296,JTHBA30G055072572,Lexus,ES 330,2005,32701,1349,1349,0,,1,34713.31,697883,,Warsaw,IN,465804657,2876,,,,,,,,,,
5557,12/21/04 0:00,12/21/04 0:00,F,,U,CCL426,JTHBN30F810028905,Lexus,LS 430,2001,34800,1202.83,1202.83,0,,1,36937,504665,,South Bend,IN,466375154,2995,,,,,,,,,,
5559,12/22/04 0:00,12/22/04 0:00,F,,N,CCL446,JTHBN30F520063998,Lexus,LS 430,2002,32739.85,750,750,0,,1,37379.24,100827,,Elkhart,IN,465146933,7ZHW,,,,,,,,,,
5560,7/14/08 0:00,7/14/08 0:00,F,,U,CCL832,JTHCH96SX60007628,Lexus,GS 300,2006,26815.65,0,0,,,1,28692.75,543772,,Scottsdale,AZ,852602182,886,,,,,,,,,,
5561,12/22/04 0:00,12/22/04 0:00,F,,N,CCE267,2T2HA31UX5C050867,Lexus,RX 330,2005,42500,1325,1325,0,,1,29730.25,794696,,Osceola,IN,46561,9884,,E267A,JT6HF10U4Y0097314,2000,Lexus,RX 300,,,,
5562,12/22/04 0:00,12/22/04 0:00,F,,N,CCE200,JTHBA30G155074086,Lexus,ES 330,2005,33511,0,0,,,1,33511,62104,,Ann Arbor,MI,481031811,7ZHW,,,,,,,,,,
5564,7/21/08 0:00,7/21/08 0:00,F,,U,CCH346A,4T1BK36B05U001240,Toyota,Avalon,2005,21915,3830.13,1033.65,3561.98,11.75,60,410.25,15167,9/24/78 0:00,Plymouth,IN,465633410,2995,,,,,,,,,,
5566,12/23/04 0:00,12/23/04 0:00,F,,N,CCE239,2T2HA31U75C050115,Lexus,RX 330,2005,36859,0,0,,,1,36859,61204,,Schaumburg,IL,601734452,7ZHW,,,,,,,,,,
5567,12/23/04 0:00,12/23/04 0:00,F,,U,CCL408,1FTRW08L23KD45656,Ford,F-150,2003,19500,-2587.11,-2587.11,0,,1,16218,203633,,Saint John,IN,463739181,2876,,L408A,1FTDX0866VKB07250,1997,Ford,F-150,,,,
5569,12/23/04 0:00,12/23/04 0:00,F,,U,CCL352,JT6HF10U4Y0161366,Lexus,RX 300,2000,22400,-1884.53,-1884.53,0,,1,23793,12146,,Saint Joseph,MI,490859431,2876,,,,,,,,,,
5570,12/23/04 0:00,12/23/04 0:00,F,,N,CCE266,JTJHT00W653553267,Lexus,LX 470,2005,59130,0,0,,,1,59130,1305,,Grand Rapids,MI,495121617,7ZHW,,,,,,,,,,
5572,12/23/04 0:00,12/23/04 0:00,F,,U,CCL377,JHLRD186X1C032127,Honda,CR-V,2001,14000,-647.65,-647.65,0,,1,14889,717974,,Niles,MI,491208914,7Z1553,9884,,,,,,,,,
5574,7/21/08 0:00,7/21/08 0:00,F,,U,CCH410A,JTHBJ46G872010936,Lexus,ES 350,2007,30718,2000.27,-500.09,2500.36,,1,27617.26,100934,,Atlantic Bch,FL,322335841,5283,,H410B,JT8BF28G1Y5101632,2000,Lexus,ES 300,,,,
5576,7/16/08 0:00,7/16/08 0:00,F,,U,CCL807,WMWRE33516TL21003,MINI,Cooper S,2006,23506,1677.02,-392.34,2069.36,,1,25250.42,14247,,Granger,IN,465307004,5283,,,,,,,,,,
5577,12/27/04 0:00,12/27/04 0:00,F,,N,CCE294,JTHBN36F755003140,Lexus,LS 430,2005,54922,0,0,,,1,54922,61202,,Palatine,IL,600748308,7ZHW,,,,,,,,,,
558,7/13/06 0:00,7/13/06 0:00,F,,U,CCL611,JTJBT20X440051125,Lexus,GX 470,2004,36981,883.05,422.1,660.95,8.25,60,571.91,10517,9/21/66 0:00,Niles,MI,491202913,5283,,L611A,2GTEK63NX61184807,2006,GMC,Sierra 1500,,,,
5580,12/28/04 0:00,12/28/04 0:00,F,,N,CCE184,JTHBA30G755074576,Lexus,ES 330,2005,32422,0,0,,,1,32422,61205,,Highland Park,IL,600351049,7ZHW,,,,,,,,,,
5581,12/28/04 0:00,12/28/04 0:00,F,,N,CCE218,JTHBA30GX55076614,Lexus,ES 330,2005,31596,0,0,,,1,31596,61230,,Chicago,IL,606424133,7ZHW,,,,,,,,,,
5584,12/28/04 0:00,12/28/04 0:00,F,,N,CCE302,JTJHT00W653553303,Lexus,LX 470,2005,72403,6534,400,6134,,1,74278,12393,,South Bend,IN,46634,2947,,,,,,,,,,
5586,7/17/08 0:00,7/17/08 0:00,F,,U,CCH368B,JTJHA31U640019562,Lexus,RX 330,2004,25500,1012.88,-200,1212.88,,1,24174,591219,4/6/35 0:00,Mishawaka,IN,465453467,2995,,H368C,1FAFP58S3XG305959,1999,Ford,Taurus,,,,
5587,12/28/04 0:00,12/28/04 0:00,F,,N,CCE287,2T2HA31U25C053360,Lexus,RX 330,2005,37914,2043,2043,0,,1,30699.09,100364,,Osceola,IN,465618410,2995,,E287A,WDBJF55F6VJ032562,1997,Mercedes-Benz,E320,,,,
5588,7/17/08 0:00,7/17/08 0:00,F,,N,CCI171,2T2HK31U79C116732,Lexus,RX 350,2009,43214.13,2682.98,1273.85,1609.13,3.9,60,799,255057,7/6/55 0:00,Middlebury,IN,465409552,2995,,I171A,2T2HA31U76C098019,2006,Lexus,RX 330,,,,
5589,1/25/05 0:00,1/25/05 0:00,F,,N,CCE348,JTJBT20X750073458,Lexus,GX 470,2005,49990,4913,4913,0,,1,54730.35,202224,7/1/58 0:00,Goshen,IN,465265209,2876,,,,,,,,,,
5591,12/29/04 0:00,12/29/04 0:00,F,,N,CCE281,JTHBA30G655086041,Lexus,ES 330,2005,34337,0,0,,,1,34337,61301,,Indianapolis,IN,462801973,7ZHW,,,,,,,,,,
5593,7/18/08 0:00,7/18/08 0:00,F,,U,CCI175A,JTJHW31UX60005281,Lexus,RX 400h,2006,34300,2146.88,400,2162.51,6,60,518.08,15082,4/26/52 0:00,Mishawaka,IN,465456910,4692,,,,,,,,,,
5594,12/31/04 0:00,12/31/04 0:00,F,,N,CCE317,JTJHA31U550084050,Lexus,RX 330,2005,42368,4193,4193,0,,1,48141.33,268170,,La Porte,IN,463504518,2947,,E317A,JTHBF30G630107790,2003,Lexus,ES 300,1FMRU15WX3LC16709,2003,Ford,Expedition
5604,12/30/04 0:00,12/30/04 0:00,F,,N,CCE259,JTHBN36F150181767,Lexus,LS 430,2005,62734,3249.59,3249.59,0,,1,24380,584414,,Notre Dame,IN,465560839,7Z1553,,E259A,JTHBN30FX20053323,2002,Lexus,LS 430,,,,
5606,7/21/08 0:00,7/21/08 0:00,F,,N,CCH560,JTHBJ46G182221459,Lexus,ES 350,2008,36991,3467.71,628.74,3177.43,0.00145,36,524.8,15169,,Saint Joseph,MI,49085,4692,,,,,,,,,,
5610,12/30/04 0:00,12/30/04 0:00,F,,N,CCE311,JTJBT20X250070385,Lexus,GX 470,2005,49772,4415,4415,0,,1,52807.32,441479,,Valparaiso,IN,463859604,2995,,,,,,,,,,
5612,7/22/08 0:00,7/22/08 0:00,F,,N,CCI178,2T2HK31U49C117112,Lexus,RX 350,2009,43500,2330.05,-229.95,2560,,1,46145.25,15166,,Cambridge,MA,21411881,2876,,,,,,,,,,
5613,12/31/04 0:00,12/31/04 0:00,F,,N,CCE185,JTHBA30G055071891,Lexus,ES 330,2005,31571,0,0,,,1,31571,61202,,Palatine,IL,600748308,7ZHW,,,,,,,,,,
5614,12/31/04 0:00,12/31/04 0:00,F,,N,CCE295,JTHBN36F855003356,Lexus,LS 430,2005,51818,0,0,,,1,51818,61205,,Highland Park,IL,600351049,7ZHW,,,,,,,,,,
5619,12/31/04 0:00,12/31/04 0:00,F,,U,CCE265A,1J4FA49SX1P334168,Jeep,Wrangler,2001,11500,500,500,0,,1,11500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5620,12/31/04 0:00,12/31/04 0:00,F,,U,CCE241A,2C3HD46J0XH560934,Chrysler,Concorde,1999,4000,0,0,,,1,4000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5621,12/31/04 0:00,12/31/04 0:00,F,,U,CCL401A,1G2HX52L1R4219501,Pontiac,Bonneville,1994,2000,0,0,,,1,2000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5622,12/31/04 0:00,12/31/04 0:00,F,,U,CCL408A,1FTDX0866VKB07250,Ford,F-150,1997,4500,0,0,,,1,4500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5623,12/31/04 0:00,12/31/04 0:00,F,,U,CCE301A,JTEHH20V726019496,Toyota,RAV4,2002,12000,0,0,,,1,12000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5624,12/31/04 0:00,12/31/04 0:00,F,,U,CCE287A,WDBJF55F6VJ032562,Mercedes-Benz,E320,1997,10000,500,500,0,,1,10000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5625,12/31/04 0:00,12/31/04 0:00,F,,U,CCD1021A,4M2ZU86P21UJ13564,Mercury,Mountaineer,2001,11638,0.45,0.45,0,,1,11638,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5626,12/31/04 0:00,12/31/04 0:00,F,,U,CCE155A,JTEHH20V736076752,Toyota,RAV4,2003,15700,537.28,537.28,0,,1,15700,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5627,12/31/04 0:00,12/31/04 0:00,F,,U,CCE269A,1B4HS28ZXXF506810,Dodge,Durango,1999,6500,0,0,,,1,6500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5631,12/31/04 0:00,12/31/04 0:00,F,,N,CCE300,JTHBA30G455084921,Lexus,ES 330,2005,32425,1133,1133,0,,48,443.88,846445,,South Bend,IN,466171057,9884,,,,,,,,,,
5632,12/31/04 0:00,12/31/04 0:00,F,,N,CCE319,JTHBA30G855087806,Lexus,ES 330,2005,32500,879,879,0,,1,34500.25,494591,,Bristol,IN,465079691,7Z1553,,,,,,,,,,
5633,12/31/04 0:00,12/31/04 0:00,F,,N,CCE242,JTHBA30GX55079870,Lexus,ES 330,2005,33251,2039,2039,0,,1,35296.31,642461,,Elkhart,IN,465144015,2947,,,,,,,,,,
5634,12/31/04 0:00,12/31/04 0:00,F,,N,CCE299,JTJHT00W153554245,Lexus,LX 470,2005,64142,6095,6095,0,,1,43660.77,103908,,Stevensville,MI,491279329,7Z1553,,E299A,1GYEK63N92R122911,2002,Cadillac,Escalade,,,,
5638,12/31/04 0:00,12/31/04 0:00,F,,N,CCE320,JTJHA31U650083845,Lexus,RX 330,2005,37000,629,629,0,,1,14890.25,369162,10/10/45 0:00,Bridgman,MI,491068515,2995,,E320A,JTHBF30G820081451,2002,Lexus,ES 300,,,,
5639,12/31/04 0:00,12/31/04 0:00,F,,N,CCE233,JTHBA30G455078973,Lexus,ES 330,2005,31596,0,0,,,1,31596,61205,,Highland Park,IL,600351049,7ZHW,,,,,,,,,,
5641,12/31/04 0:00,12/31/04 0:00,F,,N,CCE321,JTJBT20X950071937,Lexus,GX 470,2005,50000,3395,3395,0,,36,636.06,728739,,Valparaiso,IN,463839780,2876,,,,,,,,,,
5644,1/5/05 0:00,1/5/05 0:00,F,,U,CCE317AA,1FMRU15WX3LC16709,Ford,Expedition,2003,16000,0,0,,,1,16000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5645,1/5/05 0:00,1/5/05 0:00,F,,U,CCE299A,1GYEK63N92R122911,Cadillac,Escalade,2002,23000,0,0,,,1,23000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5646,7/29/08 0:00,7/29/08 0:00,F,,N,CCI150,2T2HK31UX9C110276,Lexus,RX 350,2009,42787,2754.05,848.05,2106,2.9,60,776.31,15113,9/8/47 0:00,Harvey,LA,700582906,2876,,I150A,1GNEC13T01R183882,2001,Chevrolet,Tahoe,,,,
5647,1/5/05 0:00,1/5/05 0:00,F,,U,CCD890B,JT3DJ81W2S0111396,Toyota,Land Cruiser,1995,6500,0,0,,,1,6500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5649,1/7/05 0:00,1/7/05 0:00,F,,N,CCE234,JTHFN48YX50064002,Lexus,SC 430,2005,57557,0,0,,,1,57557,61202,,Palatine,IL,600748308,7ZHW,,,,,,,,,,
5653,1/8/05 0:00,1/8/05 0:00,F,,U,CCL445,4T1BF28B12U200630,Toyota,Avalon,2002,20933.96,3258.2,815,2443.2,,1,11499,10389,,Niles,MI,491204223,2995,,L445A,4T1BE32K83U202507,2003,Toyota,Camry,,,,
5655,1/10/05 0:00,1/10/05 0:00,F,,N,CCE303,JTJHA31U450082807,Lexus,RX 330,2005,36859,0,0,,,1,36859,1305,,Grand Rapids,MI,495121617,7ZHW,,,,,,,,,,
5656,7/29/08 0:00,7/29/08 0:00,F,,N,CCI142,JTJHK31UX92856811,Lexus,RX 350,2009,37968,980,-200,1180,,1,23641.01,758518,,Granger,IN,465307006,2995,,I142A,JTHBA30G745010343,2004,Lexus,ES 330,,,,
5662,1/13/05 0:00,1/13/05 0:00,F,,N,CCE324,JTJHA31U650083375,Lexus,RX 330,2005,39731,3192,3192,0,,1,28915.11,774890,,Granger,IN,465306647,7Z1553,,E324A,1FTZR45E62PA29537,2002,Ford,Ranger,,,,
5663,1/13/05 0:00,1/13/05 0:00,F,,U,CCL422,JTHBA30G245011397,Lexus,ES 330,2004,31400,3603.05,3603.05,0,,1,32273,737503,,Goshen,IN,465270075,9884,,L422A,1MELM53S9TG617418,1996,Mercury,Sable,,,,
5664,7/30/08 0:00,7/30/08 0:00,F,,N,CCH723,JTHDU46F285008543,Lexus,LS 600h,2008,115794.16,11216.74,1278,11279.16,5.25,60,2354.26,15210,1/21/49 0:00,Dunlap,IL,615259663,2876,,,,,,,,,,
5665,1/14/05 0:00,1/14/05 0:00,F,,N,CCE331,2T2HA31U75C055945,Lexus,RX 330,2005,36764,0,0,,,1,36764,1305,,Grand Rapids,MI,495121617,7ZHW,,,,,,,,,,
5666,1/14/05 0:00,1/14/05 0:00,F,,N,CCE326,2T2HA31UX5C055826,Lexus,RX 330,2005,39568,0,0,,,1,39568,61203,,Naperville,IL,605401000,7ZHW,,,,,,,,,,
5669,1/15/05 0:00,1/15/05 0:00,F,,N,CCE285,JTJBT20X050068960,Lexus,GX 470,2005,45433,0,0,,,1,45433,61205,,Highland Park,IL,600351049,7ZHW,,,,,,,,,,
5672,1/15/05 0:00,1/15/05 0:00,F,,U,CCL403,1HGCG16591A038647,Honda,Accord,2001,14255,1000,1000,0,,1,15159.3,721642,,South Bend,IN,466351497,5283,,,,,,,,,,
5674,1/15/05 0:00,1/15/05 0:00,F,,U,CCE305A,JTHBA30G445039234,Lexus,ES 330,2004,29893,3500,3500,0,,1,31735.58,644323,,Valparaiso,IN,463830821,2995,,,,,,,,,,
5676,1/15/05 0:00,1/15/05 0:00,F,,U,CCE292A,2C3HC56G2XH828413,Chrysler,LHS,1999,4500,0,0,,,1,4500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5677,1/15/05 0:00,1/15/05 0:00,F,,U,CCE320B,2G1WX15K919148069,Chevrolet,Monte Carlo,2001,9500,500,500,0,,1,9500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5680,7/31/08 0:00,7/31/08 0:00,F,,U,CCL836,JTHBJ46G172141531,Lexus,ES 350,2007,36500,2315.94,-605.32,2921.26,,1,30060.25,15189,,Granger,IN,465304486,5283,,L836A,2G1WC581X69172863,2006,Chevrolet,Impala,,,,
5681,8/4/08 0:00,8/4/08 0:00,F,,N,CCI185,2T2HK31U29C118744,Lexus,RX 350,2009,41986.68,627.68,-200,827.68,,1,20700,15185,,Wolcottville,IN,467958919,5283,,I185A,2T2GA31U95C041265,2005,Lexus,RX 330,,,,
5682,1/18/05 0:00,1/18/05 0:00,F,,U,CCE248A,JTJHF10U610213043,Lexus,RX 300,2001,24227,1550.21,200,1350.21,3.9,66,433.77,10470,,Niles,MI,491204410,2876,,,,,,,,,,
5683,1/19/05 0:00,1/19/05 0:00,F,,U,CCL449,1HGCG1658XA037367,Honda,Accord,1999,6500,0,0,,,1,6500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5684,1/19/05 0:00,1/19/05 0:00,F,,U,CCE324A,1FTZR45E62PA29537,Ford,Ranger,2002,12500,0,0,,,1,12500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5685,1/19/05 0:00,1/19/05 0:00,F,,U,CCL447A,4F2CU08191KM64649,Mazda,Tribute,2001,10000,0,0,,,1,10000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5686,1/19/05 0:00,1/19/05 0:00,F,,U,CCL422A,1MELM53S9TG617418,Mercury,Sable,1996,1000,-34,-34,0,,1,1000,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5687,1/19/05 0:00,1/19/05 0:00,F,,U,CCL450,1FAFP44401F138328,Ford,Mustang,2001,7500,0,0,,,1,7500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5688,1/19/05 0:00,1/19/05 0:00,F,,U,CCL367A,4TAPM62N0WZ156375,Toyota,Tacoma,1998,6500,500,500,0,,1,6500,755702,,South Bend,IN,466289656,7ZHW,,,,,,,,,,
5689,7/31/08 0:00,7/31/08 0:00,F,,N,CCH739,JTHBJ46G982262339,Lexus,ES 350,2008,38500,868,-200,1068,,1,38620.25,15101,10/4/47 0:00,South Bend,IN,466374013,2876,,H739A,1G6KY5290VU816199,1997,Cadillac,Seville,,,,
569,7/14/06 0:00,7/14/06 0:00,F,,U,CCL608,JTJBT20X030009386,Lexus,GX 470,2003,38108,2424.37,-330.8,2755.17,,1,0,10955,,Granger,IN,465308471,8002,9884,,,,,,,,,
5693,1/20/05 0:00,1/20/05 0:00,F,,U,CCE339A,WDBJF65J6YB123386,Mercedes-Benz,E320,2000,23000,0,0,,,1,24429,56743,,Crown Point,IN,463072331,7Z9999,,,,,,,,,,
5695,1/20/05 0:00,1/20/05 0:00,F,,N,CCE327,JTHFN48YX50064677,Lexus,SC 430,2005,57188,0,0,,,1,57188,61301,,Indianapolis,IN,462801973,7ZHW,,,,,,,,,,
5699,8/2/08 0:00,8/2/08 0:00,F,,N,CCH683,JTHCK262482026689,Lexus,IS 250,2008,36569,3027.47,1193.47,2034,0.00125,48,459.48,15202,5/30/85 0:00,Goshen,IN,465267495,2995,,H683A,1G2WP12K1VF228303,1997,Pontiac,Grand Prix,,,,
570,7/14/06 0:00,7/14/06 0:00,F,,N,CCF627,JTJBT20X460122360,Lexus,GX 470,2006,49500,3152.41,-303.6,3456.01,,1,15420.25,22179,,Mishawaka,IN,465443882,2995,,F627A,5GRGN23U54H107836,2004,HUMMER,H2,,,,
5700,1/20/05 0:00,1/20/05 0:00,F,,N,CCE339,JTHFN48Y450065114,Lexus,SC 430,2005,57000,4853.48,4853.48,0,,1,36090.25,6847,,Dyer,IN,463113713,2876,,E339A,WDBJF65J6YB123386,2000,Mercedes-Benz,E320,,,,
5701,1/21/05 0:00,1/21/05 0:00,F,,U,CCE279A,JTJHF10U920280480,Lexus,RX 300,2002,29988,3728.71,3728.71,0,,1,31837.53,558159,,Mishawaka,IN,465449766,9884,,,,,,,,,,
5705,1/24/05 0:00,1/24/05 0:00,F,,N,CCE336,2T2HA31U75C056951,Lexus,RX 330,2005,38371,2000,2000,0,,1,40723.51,298748,,Saint Joseph,MI,490853438,2995,,,,,,,,,,
5706,1/25/05 0:00,1/25/05 0:00,F,,N,CCE258,JTHBN36F155002243,Lexus,LS 430,2005,74124,4542,4542,0,,1,74173,10472,,South Bend,IN,466013325,2876,,,,,,,,,,
5707,8/5/08 0:00,8/5/08 0:00,F,,N,CCH612,JTHCK262385022924,Lexus,IS 250,2008,36801,3063.65,733.15,2578,0.00325,48,620.26,15215,3/14/59 0:00,South Bend,IN,466145569,2876,,H612A,1N4AL11D55N465943,2005,Nissan,Altima,,,,
5708,1/26/05 0:00,1/26/05 0:00,F,,N,CCE352,JTHBN36F155004039,Lexus,LS 430,2005,73484,5563,5563,0,,1,41516.39,101427,12/3/45 0:00,Stevensville,MI,491279329,7Z1553,,E352A,JTHBN30FX10004993,2001,Lexus,LS 430,,,,
5710,1/26/05 0:00,1/26/05 0:00,F,,N,CCE340,JTHBN36F155008575,Lexus,LS 430,2005,54922,0,0,,,1,54922,61202,,Palatine,IL,600748308,7ZHW,,,,,,,,,,
5711,1/26/05 0:00,1/26/05 0:00,F,,N,CCE298,JT8BD69S450207162,Lexus,GS 300,2005,37350,0,0,,,1,37350,62101,,Southfield,MI,480341807,7ZHW,,,,,,,,,,
5712,1/26/05 0:00,1/26/05 0:00,F,,U,CCE278A,JTHFN48Y220029952,Lexus,SC 430,2002,47000,3674.33,3674.33,0,,1,49869,762746,,Granger,IN,465308316,2876,,,,,,,,,,
5713,1/27/05 0:00,1/27/05 0:00,F,,N,CCE357,2T2HA31U55C058438,Lexus,RX 330,2005,41000,2025,200,1825,3.67,48,976,696301,,Mishawaka,IN,465459031,2947,,,,,,,,,,
5717,1/26/05 0:00,1/26/05 0:00,F,,U,CCE254A,JN1CA31A21T112174,Nissan,Maxima,2001,18200,4609.53,660,3949.53,,1,16782,627885,,Granger,IN,465306276,2876,,E254B,2B4GP44G1XR365177,1999,Dodge,Grand Caravan,,,,
5719,1/27/05 0:00,1/27/05 0:00,F,,U,CCE313A,JTJHF10U120270560,Lexus,RX 300,2002,28500,3042.55,3042.55,0,,1,30259,718507,,Solana Beach,CA,920752722,2995,,,,,,,,,,
5720,1/27/05 0:00,1/27/05 0:00,F,,N,CCE341,JTJBT20XX50073454,Lexus,GX 470,2005,52898,5056.84,5056.84,0,,1,56122.13,958927,,Granger,IN,465305909,9884,,,,,,,,,,
5721,1/28/05 0:00,1/28/05 0:00,F,,N,CCE346,JTJBT20X250074775,Lexus,GX 470,2005,42847,0,0,,,1,42847,61202,,Palatine,IL,600748308,7ZHW,,,,,,,,,,
5722,1/29/05 0:00,1/29/05 0:00,F,,N,CCE344,JTJHT00W153555668,Lexus,LX 470,2005,58948,0,0,,,1,58948,62101,,Southfield,MI,480341807,7ZHW,,,,,,,,,,
5723,1/29/05 0:00,1/29/05 0:00,F,,N,CCE356,2T2HA31U45C058575,Lexus,RX 330,2005,39663,0,0,,,1,39663,61301,,Indianapolis,IN,462801973,7ZHW,,,,,,,,,,
